Customer ID,Loan Sanction Amount (USD)
C-22537,-132.65960159760226
C-30514,75170.08287742834
C-32046,57132.908999289466
C-5822,85594.89570041504
C-45087,25912.925193775507
C-36661,83751.15175936025
C-25541,102466.71423871593
C-29345,91908.15867754653
C-37142,34609.617953444926
C-38011,10231.502762973296
C-12649,79769.03945495533
C-47798,5679.082124738474
C-20033,65179.4464201117
C-291,537.3751197039659
C-44912,61725.80018335149
C-23550,92410.2236550691
C-15985,575.3110562952604
C-19947,11531.74777422258
C-11925,6931.836764801092
C-29123,126373.37367566672
C-17607,82441.41528901909
C-23946,30361.379345839137
C-14627,82744.63861126169
C-39192,43979.97581373468
C-25656,114965.73380891644
C-2845,242.8745883999093
C-37028,69933.37291587603
C-40470,45005.00630549917
C-32732,72631.0188107234
C-25933,44580.63049905492
C-23101,6339.960833470947
C-245,12253.113156744821
C-46362,73404.79139616153
C-23479,-508.87887476516033
C-9151,61302.164576767456
C-42088,82893.96870823462
C-14509,48691.54431396233
C-20617,73098.6904231278
C-25854,55698.73589289126
C-46674,117182.63810689464
C-10755,20828.646019129606
C-46710,-237.84139274011835
C-48090,65586.15801987669
C-45158,66397.65523686526
C-28487,81208.45826093874
C-9289,1513.7958396566983
C-39199,-33.45051307654957
C-1791,37446.198253276634
C-35689,22050.65744443086
C-43672,13083.369828525023
C-45540,182279.18690315966
C-968,9743.665056734035
C-35655,44985.06430225792
C-10574,912.2102471452083
C-42906,-583.8789785328936
C-34071,3151.6382861359484
C-8104,52628.87655615599
C-4959,97325.81903763444
C-6637,119839.1094566712
C-28082,80143.9073451964
C-21822,21723.621575081677
C-23434,50508.05434675905
C-3538,24322.486182163608
C-4889,49317.13811651195
C-13404,124029.03213360166
C-27561,28007.495256876944
C-49076,15091.377537456337
C-18220,33716.061664129156
C-11327,76612.78406266672
C-46654,521.1053599645819
C-21148,15007.239711806405
C-38,24907.22205443024
C-19818,122317.87468242242
C-33661,59397.852234531674
C-24599,122907.61313085163
C-23732,46012.32618441926
C-25831,661.1840665149022
C-18147,29712.996043664567
C-6934,-381.94951985174646
C-28686,53964.840798069636
C-19282,26492.714491110724
C-2358,13755.209657451982
C-47592,97492.2209067988
C-22504,116836.21051249038
C-41881,17314.785569762775
C-18606,6220.089572685596
C-39477,57516.119059583885
C-10695,50121.42016244933
C-7274,89073.60256914716
C-16951,23795.51248973053
C-39283,41348.5105754828
C-33226,84913.94092309073
C-45867,5550.5222439388235
C-26234,40510.288092030394
C-18621,106061.89150036263
C-28391,45286.96123859388
C-33011,44349.63008729608
C-13801,212898.5012593184
C-23356,8598.919717453447
C-13604,40014.57494451342
C-24165,458.2378823752314
C-18900,46389.175029287806
C-45444,73.669629881192
C-32151,81603.64857304715
C-2295,93153.54542013671
C-4999,108593.71535271259
C-48714,98616.82026360366
C-41263,54458.41794413545
C-17919,15709.90937637641
C-418,55355.46151362797
C-16065,56230.340652580686
C-48790,39047.47744527606
C-15002,28547.628095896
C-12210,10566.756236658906
C-45953,26155.49859295516
C-30509,40117.6109279877
C-31013,42578.6561278298
C-4158,549.4566501367871
C-36630,30803.632257927824
C-2257,25790.701453817863
C-17583,107167.1884351374
C-33751,120124.54025748066
C-8669,-7.432829471710869
C-12391,38330.044905417206
C-48871,-2973.0366834267966
C-17754,984.4317592225221
C-11414,57685.10857239738
C-2363,25037.73537411873
C-1633,23567.58314595857
C-43044,58243.030321147715
C-30724,93578.38461000206
C-36732,122605.38231293988
C-12897,85147.79832741531
C-8812,74361.65394715802
C-4413,-799.9315572952718
C-13226,61327.62332448714
C-42056,2390.366153147206
C-21524,125028.23899732345
C-13180,-869.0317210142523
C-27934,32648.406521974404
C-45785,8799.621227257381
C-32278,50258.8952239012
C-28481,62794.361436652136
C-31793,140691.3808730351
C-25329,-1725.0221452251917
C-607,21327.215842117632
C-23526,50353.34634983119
C-28376,22282.349595906
C-7114,103577.86267828388
C-45323,9124.297850850284
C-4355,72349.27140811422
C-31694,12658.47885698631
C-33367,67561.69637837629
C-25230,34991.11283561661
C-7243,39729.693896323886
C-28393,18992.512004794175
C-45074,3786.878963375807
C-27868,14614.826587502092
C-23859,19597.65473221839
C-23862,51031.244530679105
C-36187,80812.7214278716
C-32816,-1281.2820996431358
C-12953,42681.817570106374
C-44060,73419.47839433794
C-31921,39537.295742408234
C-42790,32120.020716469324
C-33960,33719.79104913434
C-27585,10.328350859578011
C-35628,68959.29544312623
C-8367,41492.324270959885
C-3087,61189.995829532214
C-13788,22823.226524790294
C-28787,696.2326986333895
C-15265,72802.02119547449
C-22481,12476.770841263715
C-44100,-549.5156798469449
C-32923,-864.1043650660067
C-12720,-170.33053985186405
C-9286,28822.197420154207
C-5008,10241.275885396797
C-14693,33777.077717266926
C-6116,42672.04444768287
C-18614,115688.85282838279
C-49188,7195.576098631633
C-29858,99185.17880145655
C-34656,-1143.0936191694636
C-7561,74099.62867211636
C-39602,43698.00459188728
C-3135,33655.581306172055
C-16010,87760.40602615451
C-19797,67421.7345025034
C-31439,55747.83787559688
C-14069,19.551405349780296
C-7676,40521.879303885245
C-13086,65119.91733204093
C-43374,774.6252303591632
C-14894,74168.91580082162
C-34924,52015.94009998315
C-36726,43589.70128534154
C-10895,9696.619456824263
C-43931,185750.7345375359
C-13141,66024.89365773459
C-27628,44507.85770874343
C-3953,44307.89361997672
C-4753,114551.31739501173
C-28237,189281.3707373432
C-43451,44674.65291452916
C-14968,45898.62797091176
C-17176,43925.43776698426
C-13765,49349.48588121846
C-30299,62794.363820920335
C-41113,117330.59566040552
C-49327,1368.6674729897886
C-4971,15472.068113547188
C-32550,15613.428946325337
C-15174,87314.32508254203
C-26940,134528.21597396885
C-14633,123528.52262421264
C-28996,83463.7061172748
C-42090,6.543006547986515
C-32876,20557.560464806455
C-43303,691.3234032510603
C-20128,37427.10875828267
C-23886,3629.002784729364
C-23530,51062.898525628814
C-35926,74606.64473990854
C-33054,49541.33919937278
C-7423,134638.81095451687
C-21425,853.9602957029791
C-5837,63623.445861350585
C-49834,33509.82797505558
C-30196,59967.75905750907
C-40907,79732.2561269219
C-48477,35412.32249053218
C-24617,51801.42029879337
C-7894,50114.31524543881
C-40544,98578.28643341229
C-28600,42310.432976846016
C-25474,53549.00653565282
C-18438,68043.11041564308
C-18742,24487.583312310217
C-14937,109353.98748403111
C-1419,40197.06394283877
C-32233,227.98231282050835
C-34598,85818.50744994576
C-14651,43323.207542440185
C-44547,52355.63298029576
C-31095,61138.606018530794
C-20848,27355.100536885115
C-44321,-10636.842443030484
C-19757,519.1481232486386
C-6776,146487.75588056506
C-3589,57268.25764866596
C-2452,53555.888385355895
C-27823,61251.44873951612
C-45730,36351.158289676205
C-47984,-541.9507959496549
C-23600,55987.83904817515
C-47761,52285.97577323268
C-26511,83499.71689887004
C-17014,31809.98114858578
C-46406,4090.3321026328135
C-13322,51237.45019600245
C-22738,490.3568841564517
C-19583,44184.94203137401
C-46455,43164.707045280775
C-24006,40704.74881143466
C-39897,20927.49842544947
C-698,56386.87898077286
C-33882,47466.572591854965
C-39957,31436.11249313489
C-6026,24982.28183104708
C-49142,52899.49141989569
C-41921,29132.839428225427
C-36543,104.08680120633603
C-12609,-651.1252846820322
C-45694,69959.12328835542
C-45145,12835.617314005223
C-9883,39293.424767376964
C-18600,23984.02724590335
C-20814,7699.698853290584
C-41565,1874.9274511052306
C-24193,9901.431353113694
C-34370,3924.891687741675
C-8766,39237.944157529935
C-16946,54304.6429370868
C-36966,39696.98576478718
C-43788,76708.83977509022
C-17871,28319.942078985005
C-22078,39836.40316391001
C-26228,150383.4558061354
C-28167,10181.6389390469
C-12936,21057.788741861412
C-2130,213749.40159209384
C-28958,40134.55286360902
C-42164,160931.33405992307
C-20927,76342.41202561226
C-7887,69191.14349715844
C-9927,18964.194122329223
C-21032,31593.99499513445
C-35541,49188.95809070488
C-10465,31478.485499651215
C-36184,148089.06513443563
C-6878,64960.43405218851
C-36669,111931.36820810025
C-49475,413.7927164375473
C-12969,-891.394239885897
C-42115,53288.59725146546
C-32010,24623.743941625267
C-36465,20038.6461330906
C-43665,755.6278211088833
C-48879,48.53241019034636
C-10492,208212.33982593805
C-29126,53897.33607816268
C-11859,47574.977898177116
C-19806,34922.60488751813
C-30126,78658.58538717247
C-22583,43885.317664471026
C-24247,52738.89735379415
C-3545,63686.51833911752
C-46577,39403.73850832665
C-16633,28455.532933424616
C-26890,29680.387271889675
C-19793,62652.61004494111
C-32341,27208.706628735403
C-10825,-1838.28239860826
C-24418,50648.48374810901
C-10805,180526.216000234
C-41240,119266.88475719062
C-25404,10180.56464363057
C-30000,50142.95598406406
C-42509,39601.1237098621
C-43158,61824.47602857855
C-8952,25713.733420598062
C-35203,29323.662867077946
C-15286,4179.156552974911
C-19933,124.99459913353508
C-42608,202.2433669634851
C-8413,75072.00120719704
C-21272,112646.95779308636
C-38244,92216.66767847586
C-44899,370.68807680917587
C-37083,-173.5994843477713
C-31572,55057.7818622305
C-23687,45.69846846237325
C-40636,594.9565029948877
C-12480,21711.039656451572
C-32609,40533.60838521937
C-27413,15139.178564344487
C-43701,699.2431764169587
C-25667,54228.58013190018
C-6910,1046.0777846214512
C-32042,62050.02971344357
C-40667,50957.027185227176
C-25991,142.1067108652401
C-21764,44243.8721855213
C-42529,-1414.4721054725867
C-44277,1761.9796531946813
C-27960,209734.0630505947
C-47843,25.30042985123882
C-14426,60324.29062695043
C-46516,-2882.7449891510755
C-5903,125266.39371393145
C-20944,69026.6120616317
C-11696,9117.234910863439
C-42835,5018.821767332609
C-5646,272.01230492016225
C-46895,2008.5697618717675
C-46003,1703.330080274723
C-34056,52133.79046911049
C-1482,13985.759791004783
C-34398,30950.238375641748
C-36666,39422.56919990042
C-10874,911.7248657113508
C-2538,38194.23611551883
C-35286,196257.05034078597
C-21902,-564.08122350963
C-40795,14927.180732240147
C-25399,387.4638211283928
C-11482,49078.570526415875
C-34671,73795.20753859293
C-24332,16687.03011818161
C-4616,39681.01322059284
C-8621,80844.230346139
C-30047,19879.64571859839
C-31627,10524.553927789872
C-6253,25146.24413471566
C-45608,6738.157016061222
C-17123,19296.643260601824
C-3086,187826.3915629346
C-33749,-2423.5554596366314
C-35003,43296.750185804696
C-8845,75000.12084948034
C-4512,75012.48977914486
C-15245,53463.9302060263
C-21575,21931.908455746852
C-6288,80969.71999617977
C-19621,174679.1220648707
C-13985,70686.20369110187
C-26305,191977.1304602016
C-21606,55480.17552710716
C-24002,84710.00801242645
C-28404,31356.72073671
C-15594,25444.567311285933
C-36587,49684.97246520919
C-20371,66296.95328084692
C-7181,40137.05006976985
C-859,50201.04841930812
C-46233,21806.464355447322
C-37454,39452.07206248962
C-26834,2860.160715323372
C-48021,120685.81536415253
C-45887,3446.718878875999
C-24250,44541.782674893526
C-30479,111885.09359930435
C-15959,20379.454296188607
C-6938,136735.88236494816
C-34813,27107.937880755188
C-8871,31341.894231118702
C-37996,60316.60274852323
C-46065,19894.496800678808
C-5798,30139.033043219784
C-22408,74932.06332880538
C-42886,25157.914809995807
C-1748,28821.900998119923
C-15153,44323.496656402014
C-22721,133354.64872912323
C-31799,46631.02666311439
C-25654,10507.448021472683
C-24564,47578.992032871094
C-18482,65114.893102255075
C-37079,49361.11715019733
C-19651,24753.48736337451
C-24735,61768.5708021183
C-26653,29650.611899421485
C-20283,33692.68584466036
C-6988,28141.089961576647
C-23218,12567.35268482841
C-25046,33319.72379370139
C-42303,2013.8506061629446
C-24160,40167.65671339959
C-16201,22138.564582862535
C-23342,64455.089468130296
C-33428,-118.93415764717277
C-13636,25420.036554178765
C-25507,1611.6750583020362
C-18268,105825.37877891678
C-2604,36320.76624176442
C-30506,87153.10377481056
C-10429,-1206.619615479985
C-40490,74.56813214889505
C-2072,25269.302938185807
C-16177,10946.727129641336
C-10689,50930.21170742828
C-27096,43856.52913348472
C-34467,50451.66036387894
C-26004,56383.698524471634
C-15039,2895.96466490863
C-22565,294.88586629823305
C-24924,23089.97478750693
C-40929,36606.40428146999
C-21163,53861.99578938221
C-476,17686.83953121436
C-48120,2609.1761349209337
C-12942,105010.63314594429
C-48819,467.2916624887113
C-29267,85216.02272191751
C-933,45069.479079140394
C-8622,49300.74720069706
C-37630,18539.837153061897
C-27145,-1480.924656905172
C-45577,56275.02349860781
C-13870,65870.08104087102
C-48054,44404.18535366162
C-22665,98541.08322687233
C-6702,49795.28326007931
C-36456,79122.0913409023
C-5104,73369.69518643057
C-49581,30553.52796905756
C-37103,23226.897516723235
C-43371,2098.18593797775
C-21586,110256.36490654525
C-24527,80141.25813738265
C-33252,55961.38441230586
C-46092,26064.002345082852
C-29275,56174.237254944164
C-26211,27285.6491127905
C-15077,-2793.472874716253
C-10780,70348.85271747602
C-16487,21519.05665937371
C-49673,49428.104511805956
C-15218,85306.74380890912
C-9747,-109.14917854859394
C-17173,100480.66233601276
C-35763,122721.85330796389
C-14805,39513.721235340636
C-27499,62109.79411143644
C-38542,-412.2629019820358
C-29524,22429.63325008282
C-20918,825.4733934728046
C-20852,74771.10729175813
C-32993,2632.2532296201193
C-3464,46900.83470587427
C-20268,12977.183193682973
C-25715,494.85369256698283
C-15857,11784.00433997988
C-13190,519.1481232486386
C-14348,27721.55194915928
C-13094,58317.96922606822
C-15464,519.1481232486386
C-17427,82986.83040800193
C-34,34800.70790582833
C-942,48931.49254652492
C-40542,22507.282718249793
C-23846,75729.79771967563
C-23038,81427.04176058015
C-8423,24912.82834601517
C-9795,45261.94625138429
C-46011,-239.79874577944705
C-41461,-4510.669356360353
C-34836,31739.465323191333
C-17478,26565.503961880157
C-40539,67556.62862358542
C-16719,95216.95246322405
C-29379,50502.974916998974
C-2707,2509.99009760414
C-1621,26646.145246678218
C-12071,-632.1132367851906
C-26119,43421.682903130284
C-45394,2081.668191570234
C-42773,113.66414789839811
C-6850,93743.47140433393
C-46122,9368.418504371217
C-37557,85749.11002770439
C-14178,15959.718914318712
C-31608,43606.86500136905
C-6843,-471.27219968251086
C-28957,16044.379636237358
C-10802,27180.94611063462
C-43107,73385.1898943525
C-40810,48797.77025876028
C-28980,13295.399830219683
C-11697,25857.284390187237
C-16609,882.2030196799169
C-4195,49881.84757734338
C-49270,37027.855049480095
C-38670,49251.7381018625
C-39510,36225.31397297439
C-7184,35843.16461654046
C-41525,44017.76581322934
C-19137,67744.92087717702
C-19703,228.85819642932591
C-12552,81702.56773570912
C-21755,33300.315195962095
C-7036,731.4208987102321
C-22648,6946.881832812639
C-29700,107777.46275843403
C-24704,26785.769412757774
C-33964,91755.70939892308
C-31516,-12.909797579052462
C-13869,30653.24576256534
C-20554,100203.23246920333
C-46579,44423.88789906484
C-1937,88072.46906231782
C-29572,73669.54884001602
C-26852,58971.80613038581
C-5726,52842.42952573947
C-31273,162170.6912101679
C-6143,25952.30448581258
C-25544,135364.14513484028
C-46646,49424.4833354413
C-40681,83440.5825777928
C-47934,2449.747847955831
C-47361,23371.570365414434
C-6005,41577.98432648936
C-8259,112157.34035003342
C-18854,31668.1070232683
C-20518,76311.98883363692
C-1105,49710.83498387547
C-18921,180367.43793467153
C-8503,25705.567232636182
C-37570,60249.3247309189
C-3161,40762.98175177293
C-46084,39209.729813745456
C-10509,71058.97687775143
C-21492,69285.72324526985
C-256,10530.317330332726
C-2487,22303.63414250637
C-47039,19696.042614659964
C-24315,13568.132989973059
C-47163,21893.733883390083
C-7736,24652.588068793102
C-9898,109.80520100370745
C-20897,10997.480479670056
C-15554,23351.352637816803
C-8747,145797.40254049803
C-29015,171269.0147050769
C-17962,24965.508682594595
C-4467,47343.672073951195
C-37189,43690.994020240796
C-7056,138721.24318291407
C-15165,38336.210405269514
C-8035,126.27725203649072
C-1235,207901.9209344064
C-18007,8833.468245030686
C-2967,85292.1984669739
C-31988,89707.6091975523
C-28323,-1061.8702525084389
C-37086,44567.29074874694
C-45147,33084.763255267506
C-26778,54833.42818789101
C-25307,92682.39756429105
C-39933,86087.05279786943
C-22121,1408.410966526871
C-29430,31032.68881294822
C-3009,19327.221190585835
C-40589,56885.68991879987
C-7295,106068.02088669948
C-22842,68550.61271855021
C-29874,24068.666780820437
C-42232,1713.423042908658
C-3843,1308.8354083191152
C-12256,40380.72490925899
C-23628,14833.101041525391
C-702,46626.92722696452
C-3401,39273.258612498656
C-1693,34742.455483321864
C-32688,100265.88960532183
C-18271,6553.768117719546
C-38794,13816.169371822283
C-6993,71779.59629133671
C-16007,14733.442307132744
C-7326,126865.23271040934
C-42114,41215.24460610964
C-24182,52821.26406157162
C-15452,121773.06504118828
C-36684,17360.084586909932
C-25852,24946.91051039685
C-1514,63001.881555575164
C-17163,54234.35122031395
C-30538,67112.36039502503
C-42688,68100.54494423931
C-1597,55119.1664182258
C-15872,35240.15905114007
C-36310,57952.11014860507
C-31615,84442.51928979678
C-37793,10241.275885396797
C-29975,29526.32714097082
C-1393,45994.96889978859
C-44941,352.65799673568614
C-31300,24907.22205443024
C-41743,56233.06313422736
C-47993,19941.9075535092
C-1510,59422.40347010197
C-42808,-220.04896293191027
C-4484,13083.369828525023
C-32875,44725.72789173451
C-15659,14209.417475523676
C-6319,95368.65074207706
C-49478,-3841.7192674621474
C-41666,28078.1754553585
C-45542,961.512922070198
C-43971,580.9076124991772
C-20215,6327.870117620158
C-33587,31544.428010722404
C-20687,367.3545504590126
C-18767,12183.735634449971
C-4173,36427.0906176713
C-8553,40275.844899842705
C-31581,70832.00395280375
C-2460,94502.57383633478
C-5277,56929.715712125944
C-39363,12898.960001118005
C-33227,108989.28312600433
C-41323,-2052.5514226850255
C-37122,-2069.94884194261
C-26612,65081.1081686034
C-39485,15155.66430462862
C-41690,-553.6133039166522
C-16030,27900.687717393797
C-11644,1159.7483960443087
C-38446,8798.891289969877
C-31606,52225.24980187796
C-33535,45587.66662343314
C-17187,60547.94831146932
C-6252,103240.51680563668
C-34045,78703.94361034042
C-28483,95428.93992287148
C-33824,33116.3330554464
C-3501,243762.4889935777
C-10930,44665.174935581104
C-13108,60169.681733792284
C-17247,42810.07141925277
C-10384,109141.08668262059
C-39424,50805.33186306368
C-26734,44700.99518460533
C-44957,1510.8563278644635
C-32751,98.86317177341155
C-27542,-354.8553985454534
C-23764,100531.52387390124
C-35949,12940.90321630473
C-23525,21438.579221552172
C-39395,-867.9019372930617
C-12030,67462.40723121926
C-49389,8815.108194164566
C-30356,-331.8098997725108
C-18764,27349.718698539695
C-38304,54994.49440552619
C-14422,102428.85069334901
C-6274,27833.25918585175
C-34863,32828.235477919865
C-969,30131.444298647755
C-43854,12204.27103891462
C-38473,90027.15403010948
C-27274,43357.854820643675
C-38277,62581.580331883495
C-46663,34504.15659895063
C-13351,296.8703341933281
C-7304,31386.174623010545
C-27138,22853.18416244821
C-21093,90175.58298249284
C-48612,1836.313083612117
C-32392,35312.27300641475
C-33070,43842.152876311855
C-22512,15100.844076099493
C-23520,39043.71210483011
C-49023,-435.65181661648495
C-42148,13095.452748155683
C-6586,9552.99998576184
C-18935,45572.263160851326
C-28505,116708.61035394626
C-31745,86965.05324501013
C-13213,22363.272129811237
C-24258,135601.39796260127
C-42368,250.7857553894492
C-23539,70349.44923529304
C-28273,26007.369021723323
C-2762,42292.685793359065
C-18073,21633.77541517249
C-29009,14624.599709925593
C-36056,146502.50346448226
C-49482,4802.792860286595
C-47882,40560.96454535246
C-45777,-1058.954282063403
C-47025,22559.663511061714
C-33556,21487.248151015025
C-27458,68507.82606101797
C-32995,58051.44516363456
C-9761,46575.84152864378
C-22541,67378.48738358612
C-23582,16134.301370024103
C-9053,15145.89118220512
C-40540,-1147.8683819159676
C-15789,161818.89958421304
C-26401,172529.50324119788
C-8439,45409.75150858465
C-31588,1402.4608396957626
C-40154,22067.003040662745
C-5809,9879.473576633165
C-44835,7170.76334147995
C-27885,44297.177860576674
C-34496,22092.64068120051
C-1518,22655.34174957421
C-31496,144914.933856332
C-23096,46151.03440763948
C-15347,465.5134418362179
C-3365,47100.49982502371
C-15049,22028.2587970909
C-23387,60823.71691648275
C-1132,161656.13602653323
C-26766,68918.44596220231
C-18884,106093.32356027892
C-16438,53430.395966342265
C-4871,39305.168331674926
C-42212,-1393.9564693727582
C-1220,29376.593016298462
C-2820,87697.07637929641
C-48443,50470.1410615722
C-40618,12241.423422550291
C-4492,97743.12800802712
C-17526,32399.652842383337
C-36764,56908.70791642864
C-40697,16756.50432019645
C-5699,35774.61605385324
C-16339,384.33483826684795
C-42081,4748.283289954276
C-27068,60364.872222482845
C-21811,11597.528351469631
C-45266,102833.26241911858
C-9806,33050.863751330406
C-30086,73615.26512588753
C-24180,88284.29106326525
C-36455,111318.4219812949
C-26739,23472.997542312143
C-3758,52513.9334601541
C-27152,99013.20730717116
C-29231,52793.006889474986
C-19565,41386.74402360834
C-45512,36.73401202384072
C-6440,50208.52120086146
C-9560,102688.36210756362
C-45312,123363.24392331822
C-33380,45930.89191980502
C-49371,23126.822199415474
C-10673,22417.726153432883
C-20651,43301.30880292114
C-20663,128.01694773933494
C-19113,116.73132258717462
C-2192,55814.25426541009
C-19931,21931.415217136866
C-10102,120266.02517630626
C-4388,36183.202734162434
C-37651,26041.982767577425
C-21938,38609.177726381335
C-12365,27844.71853700685
C-4844,45553.301085393396
C-35265,60293.056347734324
C-18250,26642.792791959328
C-46016,219494.31544054335
C-26343,-6396.035731169356
C-5714,96265.7803058772
C-40287,163064.9949686401
C-17685,89235.98451492065
C-29592,87219.55697597595
C-32132,52.67724520978752
C-5529,42500.48185230454
C-5549,87458.02751999536
C-17056,39768.562672709355
C-16549,45679.27557069151
C-34974,15727.988111529909
C-9978,73352.59461500493
C-33726,26788.562903105885
C-8715,67041.22722514697
C-18557,19397.84890048156
C-10706,93329.89568061435
C-40231,86610.16224196952
C-23332,82838.03049719402
C-9177,12231.65030012679
C-25217,100739.53993358446
C-15727,26744.10688368701
C-2970,23961.340113992865
C-39938,64423.198233865965
C-21709,155468.46876852564
C-308,105802.70372466286
C-32462,129.05612712186993
C-15966,63635.818886490975
C-38031,111099.54962332932
C-21888,68983.14666792731
C-46228,68445.99810208878
C-4674,34377.82084937344
C-28078,17706.28128112364
C-47638,25834.699225284683
C-27782,18214.992386338974
C-8494,66604.1158649242
C-19332,18992.512004794175
C-46435,213.39792354002867
C-28129,53684.86785605871
C-48003,-7631.019351158941
C-8888,21473.87581748071
C-4846,83741.76738653245
C-10897,39164.02014240747
C-42763,6784.93950896634
C-26781,28951.378796613626
C-28306,272.01230492016225
C-7425,17462.0881921401
C-45705,3767.740693566696
C-25772,-799.9634097302437
C-45791,29888.692054697367
C-25396,606.6720863649699
C-43835,55892.150265000215
C-15782,30920.47604037272
C-10362,26851.440017788267
C-12400,39514.07368463147
C-42603,56656.81435892418
C-24943,24618.26573801843
C-38941,69067.88687339454
C-17889,147307.3117245942
C-10198,41289.361663253476
C-33548,629.9782915130723
C-18736,54807.270257905286
C-38103,121556.28854470482
C-36529,87598.64111775775
C-3402,68847.15583435156
C-13097,44116.47634861871
C-20894,27213.521682479153
C-48655,3275.2599848381865
C-9463,20379.454296188607
C-32163,30248.63195698493
C-24779,24799.731103918853
C-21176,55251.39736612918
C-1029,82609.51930017772
C-18547,4391.11092393246
C-5331,119581.50021667106
C-41155,59072.490363552664
C-12114,45707.34024541846
C-22874,83438.77514658502
C-27763,74557.24335580607
C-796,15672.050899836682
C-23901,21946.023656471327
C-26812,21121.1199804981
C-692,483.58026535976643
C-3783,74334.46247228047
C-1868,35660.38713332214
C-49649,1824.6668454085548
C-17668,108403.48173459842
C-5172,85937.86253879257
C-48982,125989.45440890094
C-30051,45347.08837391247
C-36524,39341.54930559405
C-49516,-2672.7913638991267
C-22915,74502.07960719081
C-5848,31081.69629708399
C-37102,21364.51088289353
C-24036,27537.305175755446
C-10730,43900.195718331495
C-19568,27349.718698539695
C-37063,17918.83828019989
C-37427,15169.487091232637
C-3160,138829.7920730898
C-21352,56200.74374643056
C-9694,-1140.9673523389133
C-36185,108749.8177996146
C-34566,20132.184402717085
C-17590,112570.90519620197
C-14070,61199.52930559388
C-36909,27565.48873510025
C-24801,39833.68528793102
C-25398,699.6555510810684
C-48472,44547.490625644925
C-24227,104009.0481868549
C-45392,19532.19130292961
C-28631,148169.0221583337
C-24630,729.2347094584431
C-38614,-397.9723989493721
C-33456,78047.40112949235
C-20050,38349.73111940075
C-11179,57852.119695206784
C-11025,46007.45123910749
C-22110,26998.000116859163
C-27837,80623.74776885174
C-37688,77898.8883000016
C-30219,97526.67578077348
C-10638,174016.98845928823
C-7622,114879.89899777996
C-5568,46677.50726905623
C-10827,19094.118174348157
C-45935,1046.426064864989
C-37013,137672.15801699326
C-10444,130307.76124579145
C-25583,13047.169954497274
C-41356,31697.717712382164
C-26364,76776.30518357312
C-1960,14490.03817258891
C-42424,67940.96116999957
C-4505,23444.80212375677
C-46376,198.29239712221846
C-36267,969.9445576135605
C-47806,76746.14125949166
C-8837,74100.37279762416
C-6805,52237.77653871853
C-6941,1936.4161453274237
C-8178,62270.19390226313
C-13930,104751.77423282599
C-24791,73862.67568903242
C-35326,73303.65731329253
C-33981,50600.06880421199
C-44074,4072.791044095696
C-1856,17347.955194458515
C-22160,-856.7353758558697
C-10003,56128.25895264801
C-34059,80102.88741464089
C-26601,110678.70770997826
C-21500,173124.07749915263
C-25294,54146.07378776264
C-24221,28611.539954979107
C-27764,64192.53372586859
C-29263,26427.843250126538
C-13521,9736.385778426325
C-35280,45909.79364478224
C-6144,65602.37616557877
C-43987,81207.40806727912
C-14586,27757.592407072367
C-15234,9929.494143969954
C-12403,59459.208379887925
C-49417,77632.51382721787
C-31372,-1228.7968331595155
C-1146,16770.961843253757
C-8828,51760.06337111998
C-49512,43075.538655523735
C-42253,52766.80532392599
C-42803,64769.750428613406
C-10737,40348.8102570935
C-599,108774.54721095503
C-41018,36373.978736113444
C-31833,81551.23154125738
C-38905,-249.67655295224208
C-20746,-501.8558662134441
C-9348,52152.97823907668
C-49249,14797.0898999482
C-49826,17641.4737878133
C-33945,27737.62042287649
C-27158,24209.334874909815
C-30972,222456.29688021578
C-6533,-216.55344366083744
C-13514,662.6594786962203
C-28536,9787.631409072523
C-28926,28642.43393415367
C-16940,16045.60490980494
C-49314,6.131929638150696
C-33576,51879.49706254397
C-29091,16600.801090062854
C-4296,87350.52951822594
C-35672,14997.466589382904
C-16625,54298.66195795273
C-16550,62603.85292423457
C-31861,67343.29164338105
C-46444,34484.221634281916
C-42628,107.21550747362807
C-42325,-523.7340286751815
C-14008,68763.1276985537
C-14497,53776.40986133399
C-28537,12433.27677258274
C-41252,101690.7646560635
C-30292,25844.858244756597
C-9179,86010.10191492173
C-12966,37732.53103000193
C-25784,124061.42830830629
C-17750,60730.80073903181
C-20252,50843.1882129261
C-17279,239707.24559276583
C-43152,-1268.83348363544
C-38870,20446.815083219608
C-27037,268.5345349209668
C-15936,44613.075308377
C-35550,97028.95169875656
C-30770,11359.24441798731
C-34513,45315.94508265361
C-23293,21191.351715063814
C-9496,43651.667209271545
C-21932,102513.44775211914
C-3729,85113.08730719684
C-35228,35008.52976967507
C-41281,35170.55759558459
C-26542,435.1367085379682
C-11351,10560.671305760363
C-4423,24900.77864330564
C-14214,22657.390617085613
C-9260,25063.47043774939
C-35742,13755.209657451982
C-4498,27488.552661765047
C-11297,110523.29787302126
C-37819,82920.00604971928
C-39299,49090.4503223658
C-33838,88374.17045438768
C-26522,66330.22503100407
C-49607,189285.77719336157
C-47282,2522.2996274352436
C-22596,42349.25841747964
C-7798,28148.673034114516
C-24811,92211.04488324001
C-16332,32915.743183535364
C-33201,25284.10962770223
C-4298,69953.61691168847
C-14710,1012.770009982202
C-19611,63837.785486662004
C-46094,44006.343862401794
C-24881,138346.96400370874
C-25641,39506.579853998934
C-38932,21680.091722826674
C-41677,2410.692779897619
